局名,ppb
西部コミュニティセンター,2
国設大阪,3
茨木市役所,0
高石中学校,1
池田市立南畑会館,3
大東市役所,3
府立修徳学院,3
貝塚市消防署,6
島本町役場,2
富田林市役所,2
南海団地,10
泉南市役所,9
緑ケ丘小学校,3
三日市公民館,2
藤井寺市役所,3
岸和田中央公園,1
佐野中学校,5
泉大津市役所,4
豊能町役場,1
此花区役所,0
平尾小学校,3
野中小学校,2
桃谷中学校,2
大宮中学校,4
聖賢小学校,5
清江小学校,****
摂陽中学校,0
今宮中学校,****
九条南小学校,3
茨田北小学校,4
南港中央公園,****
出来島小学校,****
少林寺,2
浜寺,1
三宝,0
若松台,3
石津,0
登美丘,0
深井,1
美原,0
金岡南,3
高石消防署高師浜出張所,0
豊中市千成,1
豊中市千里,0
豊中市役所,1
吹田市垂水,1
吹田市北消防署,2
吹田市高野台,0
東大阪市西保健センター,1
東大阪市六万寺,6
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,2
王仁公園,1
高槻北,13
庄所,2
八尾市保健所,0
成田,
寝屋川市役所,2
